Kod,Powiat,Płeć,Rok,Ludność,Bezrobotni,Ludność_wiek_prod,Wynagrodzenie_przeciętne
2813000,Powiat olecki,ogółem,2020,32851,1475,19577,4438.76
2813000,Powiat olecki,ogółem,2021,32479,1263,19281,4920.3
2813000,Powiat olecki,ogółem,2022,32222,1263,19029,5397.85
2813000,Powiat olecki,ogółem,2023,31996,1636,18833,6079.37
2813000,Powiat olecki,ogółem,2024,31717,1436,18617,7100.16
2813000,Powiat olecki,mężczyźni,2015,17333,1218,12000,NA
2813000,Powiat olecki,mężczyźni,2016,17298,1033,11909,NA
2813000,Powiat olecki,mężczyźni,2017,17277,848,11817,NA
2813000,Powiat olecki,mężczyźni,2018,17225,659,11698,NA
2813000,Powiat olecki,mężczyźni,2019,17052,538,11468,NA
2813000,Powiat olecki,mężczyźni,2020,16373,699,10786,NA
2813000,Powiat olecki,mężczyźni,2021,16180,589,10616,NA
2813000,Powiat olecki,mężczyźni,2022,16034,575,10461,NA
2813000,Powiat olecki,mężczyźni,2023,15890,818,10329,NA
2813000,Powiat olecki,mężczyźni,2024,15755,718,10190,NA
2813000,Powiat olecki,kobiety,2015,17412,1283,9967,NA
2813000,Powiat olecki,kobiety,2016,17311,1173,9776,NA
2813000,Powiat olecki,kobiety,2017,17323,1065,9697,NA
2813000,Powiat olecki,kobiety,2018,17208,913,9538,NA
2813000,Powiat olecki,kobiety,2019,17096,735,9390,NA
2813000,Powiat olecki,kobiety,2020,16478,776,8791,NA
2813000,Powiat olecki,kobiety,2021,16299,674,8665,NA
2813000,Powiat olecki,kobiety,2022,16188,688,8568,NA
2813000,Powiat olecki,kobiety,2023,16106,818,8504,NA
2813000,Powiat olecki,kobiety,2024,15962,718,8427,NA
2814000,Powiat olsztyński,ogółem,2015,123479,6649,80546,3559.63
2814000,Powiat olsztyński,ogółem,2016,124205,5919,80322,3635.09
2814000,Powiat olsztyński,ogółem,2017,125220,5175,80270,3781.68
2814000,Powiat olsztyński,ogółem,2018,126018,4230,80239,4049.63
2814000,Powiat olsztyński,ogółem,2019,126781,3424,79979,4367.81
2814000,Powiat olsztyński,ogółem,2020,128530,4240,78606,4823.92
2814000,Powiat olsztyński,ogółem,2021,128935,3100,78367,5205.74
2814000,Powiat olsztyński,ogółem,2022,129555,2815,78318,5865.11
2814000,Powiat olsztyński,ogółem,2023,129914,2645,78388,6561.71
2814000,Powiat olsztyński,ogółem,2024,130560,2588,78618,7476.07
2814000,Powiat olsztyński,mężczyźni,2015,61023,3167,42878,NA
2814000,Powiat olsztyński,mężczyźni,2016,61396,2736,42798,NA
2814000,Powiat olsztyński,mężczyźni,2017,61907,2290,42886,NA
2814000,Powiat olsztyński,mężczyźni,2018,62219,1744,42864,NA
2814000,Powiat olsztyński,mężczyźni,2019,62557,1453,42772,NA
2814000,Powiat olsztyński,mężczyźni,2020,63440,1896,42120,NA
2814000,Powiat olsztyński,mężczyźni,2021,63577,1380,41919,NA
2814000,Powiat olsztyński,mężczyźni,2022,63840,1288,41839,NA
2814000,Powiat olsztyński,mężczyźni,2023,63983,1296,41778,NA
2814000,Powiat olsztyński,mężczyźni,2024,64332,1296,41842,NA
2814000,Powiat olsztyński,kobiety,2015,62456,3482,37668,NA
2814000,Powiat olsztyński,kobiety,2016,62809,3183,37524,NA
2814000,Powiat olsztyński,kobiety,2017,63313,2885,37384,NA
2814000,Powiat olsztyński,kobiety,2018,63799,2486,37375,NA
2814000,Powiat olsztyński,kobiety,2019,64224,1971,37207,NA
2814000,Powiat olsztyński,kobiety,2020,65090,2344,36486,NA
2814000,Powiat olsztyński,kobiety,2021,65358,1720,36448,NA
2814000,Powiat olsztyński,kobiety,2022,65715,1527,36479,NA
2814000,Powiat olsztyński,kobiety,2023,65931,1349,36610,NA
2814000,Powiat olsztyński,kobiety,2024,66228,1292,36776,NA
2815000,Powiat ostródzki,ogółem,2015,106023,5882,67197,3175.96
2815000,Powiat ostródzki,ogółem,2016,105607,5405,66298,3392.59
2815000,Powiat ostródzki,ogółem,2017,105318,4471,65515,3680.36
2815000,Powiat ostródzki,ogółem,2018,104780,4155,64596,3926.12
2815000,Powiat ostródzki,ogółem,2019,104151,3568,63498,4160.33
2815000,Powiat ostródzki,ogółem,2020,101397,3780,60488,4440.69
2815000,Powiat ostródzki,ogółem,2021,100597,3074,59582,4851.18
2815000,Powiat ostródzki,ogółem,2022,99744,2935,58691,5403.55
2815000,Powiat ostródzki,ogółem,2023,99069,2816,57927,6075.06
2815000,Powiat ostródzki,ogółem,2024,98242,3055,57207,7035.13
2815000,Powiat ostródzki,mężczyźni,2015,52296,2668,36143,NA
2815000,Powiat ostródzki,mężczyźni,2016,52013,2388,35733,NA
2815000,Powiat ostródzki,mężczyźni,2017,51875,1800,35410,NA
2815000,Powiat ostródzki,mężczyźni,2018,51648,1625,34986,NA
2815000,Powiat ostródzki,mężczyźni,2019,51311,1392,34485,NA
2815000,Powiat ostródzki,mężczyźni,2020,49906,1621,32983,NA
2815000,Powiat ostródzki,mężczyźni,2021,49484,1285,32431,NA
2815000,Powiat ostródzki,mężczyźni,2022,49074,1285,31864,NA
2815000,Powiat ostródzki,mężczyźni,2023,48700,1285,31431,NA
2815000,Powiat ostródzki,mężczyźni,2024,48298,1423,31019,NA
2815000,Powiat ostródzki,kobiety,2015,53727,3214,31054,NA
2815000,Powiat ostródzki,kobiety,2016,53594,3017,30565,NA
2815000,Powiat ostródzki,kobiety,2017,53443,2671,30105,NA
2815000,Powiat ostródzki,kobiety,2018,53132,2530,29610,NA
2815000,Powiat ostródzki,kobiety,2019,52840,2176,29013,NA
2815000,Powiat ostródzki,kobiety,2020,51491,2159,27505,NA
2815000,Powiat ostródzki,kobiety,2021,51113,1789,27151,NA
2815000,Powiat ostródzki,kobiety,2022,50670,1650,26827,NA
2815000,Powiat ostródzki,kobiety,2023,50369,1531,26496,NA
2815000,Powiat ostródzki,kobiety,2024,49944,1632,26188,NA
2816000,Powiat piski,ogółem,2015,57570,4616,36791,3445.13
2816000,Powiat piski,ogółem,2016,57295,3440,36503,3561.61
2816000,Powiat piski,ogółem,2017,56933,2586,36106,3791.39
2816000,Powiat piski,ogółem,2018,56570,2019,35523,3944.22
2816000,Powiat piski,ogółem,2019,56135,1853,34961,4280.99
2816000,Powiat piski,ogółem,2020,53531,2211,32475,4633.18
2816000,Powiat piski,ogółem,2021,52946,1995,31952,4968.35
2816000,Powiat piski,ogółem,2022,52537,1853,31550,5580.91
2816000,Powiat piski,ogółem,2023,51969,1813,30984,6368.76
2816000,Powiat piski,ogółem,2024,51550,1851,30464,7584.36
2816000,Powiat piski,mężczyźni,2015,28771,2130,20003,NA
2816000,Powiat piski,mężczyźni,2016,28620,1511,19877,NA
2816000,Powiat piski,mężczyźni,2017,28411,1038,19638,NA
2816000,Powiat piski,mężczyźni,2018,28193,782,19348,NA
2816000,Powiat piski,mężczyźni,2019,27953,728,19075,NA
2816000,Powiat piski,mężczyźni,2020,26631,961,17835,NA
2816000,Powiat piski,mężczyźni,2021,26337,833,17523,NA
2816000,Powiat piski,mężczyźni,2022,26120,796,17284,NA
2816000,Powiat piski,mężczyźni,2023,25839,833,16964,NA
2816000,Powiat piski,mężczyźni,2024,25601,881,16659,NA
2816000,Powiat piski,kobiety,2015,28799,2486,16788,NA
2816000,Powiat piski,kobiety,2016,28675,1929,16626,NA
2816000,Powiat piski,kobiety,2017,28522,1548,16468,NA
2816000,Powiat piski,kobiety,2018,28377,1237,16175,NA
2816000,Powiat piski,kobiety,2019,28182,1125,15886,NA
2816000,Powiat piski,kobiety,2020,26900,1250,14640,NA
2816000,Powiat piski,kobiety,2021,26609,1162,14429,NA
2816000,Powiat piski,kobiety,2022,26417,1057,14266,NA
2816000,Powiat piski,kobiety,2023,26130,980,14020,NA
2816000,Powiat piski,kobiety,2024,25949,970,13805,NA
2817000,Powiat szczycieński,ogółem,2015,70570,4074,45436,3482.48
2817000,Powiat szczycieński,ogółem,2016,70466,3282,45046,3538.21
2817000,Powiat szczycieński,ogółem,2017,70153,2604,44466,3699.06
2817000,Powiat szczycieński,ogółem,2018,69885,2116,43932,3874.73
2817000,Powiat szczycieński,ogółem,2019,69376,1954,43248,4177.74
2817000,Powiat szczycieński,ogółem,2020,67649,2278,40998,4523.23
2817000,Powiat szczycieński,ogółem,2021,67159,1933,40522,4946.1
2817000,Powiat szczycieński,ogółem,2022,66859,1794,40074,5503.25
2817000,Powiat szczycieński,ogółem,2023,66535,1916,39714,6197.95
2817000,Powiat szczycieński,ogółem,2024,66133,1960,39251,7329.05
2817000,Powiat szczycieński,mężczyźni,2015,35001,1959,24452,NA
2817000,Powiat szczycieński,mężczyźni,2016,34922,1547,24248,NA
2817000,Powiat szczycieński,mężczyźni,2017,34743,1159,24032,NA
2817000,Powiat szczycieński,mężczyźni,2018,34569,943,23767,NA
2817000,Powiat szczycieński,mężczyźni,2019,34304,805,23479,NA
2817000,Powiat szczycieński,mężczyźni,2020,33513,1021,22421,NA
2817000,Powiat szczycieński,mężczyźni,2021,33296,860,22141,NA
2817000,Powiat szczycieński,mężczyźni,2022,33148,799,21912,NA
2817000,Powiat szczycieński,mężczyźni,2023,32945,859,21698,NA
2817000,Powiat szczycieński,mężczyźni,2024,32691,936,21411,NA
2817000,Powiat szczycieński,kobiety,2015,35569,2115,20984,NA
2817000,Powiat szczycieński,kobiety,2016,35544,1735,20798,NA
2817000,Powiat szczycieński,kobiety,2017,35410,1445,20434,NA
2817000,Powiat szczycieński,kobiety,2018,35316,1173,20165,NA
2817000,Powiat szczycieński,kobiety,2019,35072,1149,19769,NA
2817000,Powiat szczycieński,kobiety,2020,34136,1257,18577,NA
2817000,Powiat szczycieński,kobiety,2021,33863,1073,18381,NA
2817000,Powiat szczycieński,kobiety,2022,33711,995,18162,NA
2817000,Powiat szczycieński,kobiety,2023,33590,1057,18016,NA
2817000,Powiat szczycieński,kobiety,2024,33442,1024,17840,NA
2818000,Powiat gołdapski,ogółem,2015,27280,1784,17380,3045.01
2818000,Powiat gołdapski,ogółem,2016,27151,1590,17174,3149.86
2818000,Powiat gołdapski,ogółem,2017,27062,1076,16967,3328.33
2818000,Powiat gołdapski,ogółem,2018,26908,940,16679,3542.46
2818000,Powiat gołdapski,ogółem,2019,26689,842,16426,3882.07
2818000,Powiat gołdapski,ogółem,2020,25583,864,15274,4227.65
2818000,Powiat gołdapski,ogółem,2021,25408,678,15121,4683.51
2818000,Powiat gołdapski,ogółem,2022,25147,747,14924,5136.51
2818000,Powiat gołdapski,ogółem,2023,24860,597,14739,5876.11
2818000,Powiat gołdapski,ogółem,2024,24612,576,14508,6795.43
2818000,Powiat gołdapski,mężczyźni,2015,13565,707,9427,NA
2818000,Powiat gołdapski,mężczyźni,2016,13490,652,9307,NA
2818000,Powiat gołdapski,mężczyźni,2017,13458,429,9227,NA
2818000,Powiat gołdapski,mężczyźni,2018,13373,392,9084,NA
2818000,Powiat gołdapski,mężczyźni,2019,13251,348,8958,NA
2818000,Powiat gołdapski,mężczyźni,2020,12736,359,8378,NA
2818000,Powiat gołdapski,mężczyźni,2021,12637,261,8267,NA
2818000,Powiat gołdapski,mężczyźni,2022,12459,317,8117,NA
2818000,Powiat gołdapski,mężczyźni,2023,12296,255,8031,NA
2818000,Powiat gołdapski,mężczyźni,2024,12161,241,7864,NA
2818000,Powiat gołdapski,kobiety,2015,13715,1077,7953,NA
2818000,Powiat gołdapski,kobiety,2016,13661,938,7867,NA
2818000,Powiat gołdapski,kobiety,2017,13604,647,7740,NA
2818000,Powiat gołdapski,kobiety,2018,13535,548,7595,NA
2818000,Powiat gołdapski,kobiety,2019,13438,494,7468,NA
2818000,Powiat gołdapski,kobiety,2020,12847,505,6896,NA
2818000,Powiat gołdapski,kobiety,2021,12771,417,6854,NA
2818000,Powiat gołdapski,kobiety,2022,12688,430,6807,NA
2818000,Powiat gołdapski,kobiety,2023,12564,342,6708,NA
2818000,Powiat gołdapski,kobiety,2024,12451,335,6644,NA
2819000,Powiat węgorzewski,ogółem,2015,23451,1818,14855,3088.51
2819000,Powiat węgorzewski,ogółem,2016,23278,1670,14613,3160.33
2819000,Powiat węgorzewski,ogółem,2017,23068,1386,14305,3379.54
2819000,Powiat węgorzewski,ogółem,2018,22873,1228,14026,3515.17
2819000,Powiat węgorzewski,ogółem,2019,22638,1025,13785,3844.48
2819000,Powiat węgorzewski,ogółem,2020,21473,1105,12667,4314.62
2819000,Powiat węgorzewski,ogółem,2021,21260,904,12434,4766.72
2819000,Powiat węgorzewski,ogółem,2022,21062,742,12221,5338.94
2819000,Powiat węgorzewski,ogółem,2023,20804,712,12000,6238.76
2819000,Powiat węgorzewski,ogółem,2024,20611,727,11803,7366.34
2819000,Powiat węgorzewski,mężczyźni,2015,11747,876,8189,NA
2819000,Powiat węgorzewski,mężczyźni,2016,11632,814,8063,NA
2819000,Powiat węgorzewski,mężczyźni,2017,11503,629,7914,NA
2819000,Powiat węgorzewski,mężczyźni,2018,11394,574,7765,NA
2819000,Powiat węgorzewski,mężczyźni,2019,11258,490,7653,NA
2819000,Powiat węgorzewski,mężczyźni,2020,10671,571,7106,NA
2819000,Powiat węgorzewski,mężczyźni,2021,10559,457,6944,NA
2819000,Powiat węgorzewski,mężczyźni,2022,10481,365,6809,NA
2819000,Powiat węgorzewski,mężczyźni,2023,10355,370,6652,NA
2819000,Powiat węgorzewski,mężczyźni,2024,10270,403,6539,NA
2819000,Powiat węgorzewski,kobiety,2015,11704,942,6666,NA
2819000,Powiat węgorzewski,kobiety,2016,11646,856,6550,NA
2819000,Powiat węgorzewski,kobiety,2017,11565,757,6391,NA
2819000,Powiat węgorzewski,kobiety,2018,11479,654,6261,NA
2819000,Powiat węgorzewski,kobiety,2019,11380,535,6132,NA
2819000,Powiat węgorzewski,kobiety,2020,10802,534,5561,NA
2819000,Powiat węgorzewski,kobiety,2021,10701,447,5490,NA
2819000,Powiat węgorzewski,kobiety,2022,10581,377,5412,NA
2819000,Powiat węgorzewski,kobiety,2023,10449,342,5348,NA
2819000,Powiat węgorzewski,kobiety,2024,10341,324,5264,NA
2861000,Powiat m. Elbląg,ogółem,2015,121642,5454,76605,3687.8
2861000,Powiat m. Elbląg,ogółem,2016,121191,4818,75297,3806.42
2861000,Powiat m. Elbląg,ogółem,2017,120895,3826,74031,4044.35
2861000,Powiat m. Elbląg,ogółem,2018,120142,3358,72622,4287.12
2861000,Powiat m. Elbląg,ogółem,2019,119317,2311,71140,4512.03
2861000,Powiat m. Elbląg,ogółem,2020,115575,3204,67809,4952.59
2861000,Powiat m. Elbląg,ogółem,2021,114401,2623,66585,5423.69
2861000,Powiat m. Elbląg,ogółem,2022,113567,2627,65585,5900.22
2861000,Powiat m. Elbląg,ogółem,2023,112923,2426,64582,6801.75
2861000,Powiat m. Elbląg,ogółem,2024,112052,2451,63878,7929.33
2861000,Powiat m. Elbląg,mężczyźni,2015,58299,2594,40516,NA
2861000,Powiat m. Elbląg,mężczyźni,2016,58032,2297,39916,NA
2861000,Powiat m. Elbląg,mężczyźni,2017,57810,1739,39272,NA
2861000,Powiat m. Elbląg,mężczyźni,2018,57481,1461,38623,NA
2861000,Powiat m. Elbląg,mężczyźni,2019,57011,1004,37870,NA
2861000,Powiat m. Elbląg,mężczyźni,2020,55112,1465,36054,NA
2861000,Powiat m. Elbląg,mężczyźni,2021,54572,1175,35340,NA
2861000,Powiat m. Elbląg,mężczyźni,2022,54111,1212,34697,NA
2861000,Powiat m. Elbląg,mężczyźni,2023,53802,1149,34123,NA
2861000,Powiat m. Elbląg,mężczyźni,2024,53318,1178,33718,NA
2861000,Powiat m. Elbląg,kobiety,2015,63343,2860,36089,NA
2861000,Powiat m. Elbląg,kobiety,2016,63159,2521,35381,NA
2861000,Powiat m. Elbląg,kobiety,2017,63085,2087,34759,NA
2861000,Powiat m. Elbląg,kobiety,2018,62661,1897,33999,NA
2861000,Powiat m. Elbląg,kobiety,2019,62306,1307,33270,NA
2861000,Powiat m. Elbląg,kobiety,2020,60463,1739,31755,NA
2861000,Powiat m. Elbląg,kobiety,2021,59829,1448,31245,NA
2861000,Powiat m. Elbląg,kobiety,2022,59456,1415,30888,NA
2861000,Powiat m. Elbląg,kobiety,2023,59121,1277,30459,NA
2861000,Powiat m. Elbląg,kobiety,2024,58734,1273,30160,NA
2862000,Powiat m. Olsztyn,ogółem,2015,173444,5138,109143,4104.05
2862000,Powiat m. Olsztyn,ogółem,2016,172993,4521,106998,4254.72
2862000,Powiat m. Olsztyn,ogółem,2017,173070,4075,105361,4427.76
2862000,Powiat m. Olsztyn,ogółem,2018,172362,3087,103001,4648.58
2862000,Powiat m. Olsztyn,ogółem,2019,171979,2403,101363,5018.92
2862000,Powiat m. Olsztyn,ogółem,2020,170706,3024,101714,5438.71
2862000,Powiat m. Olsztyn,ogółem,2021,169251,1930,99893,5902.66
2862000,Powiat m. Olsztyn,ogółem,2022,168212,1746,98404,6506.02
2862000,Powiat m. Olsztyn,ogółem,2023,167311,1726,97103,7386.7
2862000,Powiat m. Olsztyn,ogółem,2024,166392,1692,96125,8613.33
2862000,Powiat m. Olsztyn,mężczyźni,2015,80644,2604,55030,NA
2862000,Powiat m. Olsztyn,mężczyźni,2016,80498,2179,54178,NA
2862000,Powiat m. Olsztyn,mężczyźni,2017,80479,2009,53389,NA
2862000,Powiat m. Olsztyn,mężczyźni,2018,80118,1459,52249,NA
2862000,Powiat m. Olsztyn,mężczyźni,2019,80003,1126,51465,NA
2862000,Powiat m. Olsztyn,mężczyźni,2020,79550,1493,51772,NA
2862000,Powiat m. Olsztyn,mężczyźni,2021,78789,924,50820,NA
2862000,Powiat m. Olsztyn,mężczyźni,2022,78301,858,49956,NA
2862000,Powiat m. Olsztyn,mężczyźni,2023,77830,873,49258,NA
2862000,Powiat m. Olsztyn,mężczyźni,2024,77391,866,48694,NA
2862000,Powiat m. Olsztyn,kobiety,2015,92800,2534,54113,NA
2862000,Powiat m. Olsztyn,kobiety,2016,92495,2342,52820,NA
2862000,Powiat m. Olsztyn,kobiety,2017,92591,2066,51972,NA
2862000,Powiat m. Olsztyn,kobiety,2018,92244,1628,50752,NA
2862000,Powiat m. Olsztyn,kobiety,2019,91976,1277,49898,NA
2862000,Powiat m. Olsztyn,kobiety,2020,91156,1531,49942,NA
2862000,Powiat m. Olsztyn,kobiety,2021,90462,1006,49073,NA
2862000,Powiat m. Olsztyn,kobiety,2022,89911,888,48448,NA
2862000,Powiat m. Olsztyn,kobiety,2023,89481,853,47845,NA
2862000,Powiat m. Olsztyn,kobiety,2024,89001,826,47431,NA
3001000,Powiat chodzieski,ogółem,2015,47534,2072,29654,3488.04
3001000,Powiat chodzieski,ogółem,2016,47415,1935,29420,3532.53
3001000,Powiat chodzieski,ogółem,2017,47341,1482,29098,3713.9
3001000,Powiat chodzieski,ogółem,2018,47229,1326,28787,4079.72
3001000,Powiat chodzieski,ogółem,2019,47055,1402,28489,4353.18
3001000,Powiat chodzieski,ogółem,2020,46184,1611,27485,4550.77
3001000,Powiat chodzieski,ogółem,2021,45813,1375,27128,5006.64
3001000,Powiat chodzieski,ogółem,2022,45476,1301,26794,5542.99
3001000,Powiat chodzieski,ogółem,2023,45206,1410,26528,6157.04
3001000,Powiat chodzieski,ogółem,2024,44876,1392,26285,6990.88
3001000,Powiat chodzieski,mężczyźni,2015,23364,834,15792,NA
3001000,Powiat chodzieski,mężczyźni,2016,23290,762,15683,NA
3001000,Powiat chodzieski,mężczyźni,2017,23287,553,15565,NA
3001000,Powiat chodzieski,mężczyźni,2018,23202,500,15421,NA
3001000,Powiat chodzieski,mężczyźni,2019,23093,545,15279,NA
3001000,Powiat chodzieski,mężczyźni,2020,22677,597,14796,NA
3001000,Powiat chodzieski,mężczyźni,2021,22494,499,14595,NA
3001000,Powiat chodzieski,mężczyźni,2022,22277,509,14358,NA
3001000,Powiat chodzieski,mężczyźni,2023,22105,539,14222,NA
3001000,Powiat chodzieski,mężczyźni,2024,21951,571,14058,NA
3001000,Powiat chodzieski,kobiety,2015,24170,1238,13862,NA
3001000,Powiat chodzieski,kobiety,2016,24125,1173,13737,NA
3001000,Powiat chodzieski,kobiety,2017,24054,929,13533,NA
3001000,Powiat chodzieski,kobiety,2018,24027,826,13366,NA
3001000,Powiat chodzieski,kobiety,2019,23962,857,13210,NA
3001000,Powiat chodzieski,kobiety,2020,23507,1014,12689,NA
3001000,Powiat chodzieski,kobiety,2021,23319,876,12533,NA
3001000,Powiat chodzieski,kobiety,2022,23199,792,12436,NA
3001000,Powiat chodzieski,kobiety,2023,23101,871,12306,NA
3001000,Powiat chodzieski,kobiety,2024,22925,821,12227,NA
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2015,87890,2705,55074,3506.61
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2016,87885,2273,54603,3699.41
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2017,87570,1609,53938,3967.42
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2018,87420,1435,53428,4299.93
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2019,86990,1369,52864,4535.39
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2020,85319,1525,50486,4869.3
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2021,84585,1065,49839,5327.99
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2022,84020,1322,49334,5808.58
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2023,83442,1403,48734,6431.04
3002000,Powiat czarnkowsko-trzcianecki,ogółem,2024,82852,1436,48230,7412.4
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2015,43534,1234,29690,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2016,43534,1015,29471,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2017,43390,660,29180,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2018,43287,605,28891,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2019,43160,641,28648,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2020,42410,671,27453,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2021,42074,448,27026,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2022,41744,607,26647,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2023,41446,621,26276,NA
3002000,Powiat czarnkowsko-trzcianecki,mężczyźni,2024,41144,636,25986,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2015,44356,1471,25384,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2016,44351,1258,25132,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2017,44180,949,24758,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2018,44133,830,24537,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2019,43830,728,24216,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2020,42909,854,23033,NA
3002000,Powiat czarnkowsko-trzcianecki,kobiety,2021,42511,617,22813,NA
